date,account,env,service,region,usage_qty,unit,unblended_cost,avg_cpu,p95_cpu,tag_team
2024-01-26,acct-prod-1,dev,RDS,us-east-1,809.4681867235414,Hrs,97.25,0.14,0.29,TeamC
2024-01-26,acct-prod-1,dev,RDS,us-west-2,269.0636797660653,Hrs,88.73,0.2,0.35,TeamB
2024-01-26,acct-prod-1,dev,S3,us-east-1,310.5575781797164,GB,90.35,,,TeamA
2024-01-26,acct-prod-1,dev,S3,us-west-2,740.6388410250797,GB,89.41,,,TeamB
2024-01-26,acct-prod-1,dev,Lambda,us-east-1,123.2917860844451,GB,35.34,,,TeamB
2024-01-26,acct-prod-1,dev,Lambda,us-west-2,269.2931234661883,GB,46.61,,,TeamA
2024-01-26,acct-dev-1,prod,EC2,us-east-1,499.55566277262415,Hrs,206.12,0.29,0.37,TeamB
2024-01-26,acct-dev-1,prod,EC2,us-west-2,798.853345765256,Hrs,214.34,0.52,0.71,TeamB
2024-01-26,acct-dev-1,prod,RDS,us-east-1,265.6357672848716,Hrs,96.31,0.78,0.91,TeamB
2024-01-26,acct-dev-1,prod,RDS,us-west-2,581.6018978603543,Hrs,113.79,0.46,0.62,TeamC
2024-01-26,acct-dev-1,prod,S3,us-east-1,352.1649082455078,GB,85.18,,,TeamC
2024-01-26,acct-dev-1,prod,S3,us-west-2,180.57843187251058,GB,76.9,,,TeamA
2024-01-26,acct-dev-1,prod,Lambda,us-east-1,80.45052405110246,GB,39.01,,,TeamC
2024-01-26,acct-dev-1,prod,Lambda,us-west-2,101.74289789688822,GB,37.68,,,TeamB
2024-01-26,acct-dev-1,dev,EC2,us-east-1,846.8687280992158,Hrs,182.25,0.49,0.54,TeamB
2024-01-26,acct-dev-1,dev,EC2,us-west-2,561.3303589654428,Hrs,172.5,0.6,0.66,TeamC
2024-01-26,acct-dev-1,dev,RDS,us-east-1,580.6163374868784,Hrs,109.26,0.72,0.91,TeamC
2024-01-26,acct-dev-1,dev,RDS,us-west-2,444.2073115054149,Hrs,95.18,0.16,0.26,TeamB
2024-01-26,acct-dev-1,dev,S3,us-east-1,218.23313027121523,GB,85.68,,,TeamC
2024-01-26,acct-dev-1,dev,S3,us-west-2,897.0331366652769,GB,92.6,,,TeamB
2024-01-26,acct-dev-1,dev,Lambda,us-east-1,87.89244865161935,GB,35.79,,,TeamB
2024-01-26,acct-dev-1,dev,Lambda,us-west-2,122.67608575886663,GB,36.02,,,TeamA
2024-01-27,acct-prod-1,prod,EC2,us-east-1,802.6506773282549,Hrs,184.68,0.13,0.22,TeamC
2024-01-27,acct-prod-1,prod,EC2,us-west-2,944.6733864909897,Hrs,217.03,0.26,0.35,TeamB
2024-01-27,acct-prod-1,prod,RDS,us-east-1,737.5504166832362,Hrs,112.82,0.37,0.51,TeamA
2024-01-27,acct-prod-1,prod,RDS,us-west-2,350.34931229233456,Hrs,119.61,0.56,0.71,TeamA
2024-01-27,acct-prod-1,prod,S3,us-east-1,583.9848161870551,GB,73.74,,,TeamA
2024-01-27,acct-prod-1,prod,S3,us-west-2,223.25592232840242,GB,71.13,,,TeamB
2024-01-27,acct-prod-1,prod,Lambda,us-east-1,136.1894772167994,GB,44.42,,,TeamC
2024-01-27,acct-prod-1,prod,Lambda,us-west-2,330.08736357003875,GB,44.12,,,TeamB
2024-01-27,acct-prod-1,dev,EC2,us-east-1,1548.0239474986208,Hrs,187.24,0.21,0.31,TeamB
2024-01-27,acct-prod-1,dev,EC2,us-west-2,411.7827708793161,Hrs,178.71,0.78,0.85,TeamB
2024-01-27,acct-prod-1,dev,RDS,us-east-1,428.35905424352694,Hrs,114.74,0.14,0.19,TeamA
2024-01-27,acct-prod-1,dev,RDS,us-west-2,204.82819540605394,Hrs,80.39,0.76,0.93,TeamC
2024-01-27,acct-prod-1,dev,S3,us-east-1,220.09201049158727,GB,73.81,,,TeamA
2024-01-27,acct-prod-1,dev,S3,us-west-2,832.7389667264727,GB,261.6,,,TeamC
2024-01-27,acct-prod-1,dev,Lambda,us-east-1,145.44018682089174,GB,36.34,,,TeamB
2024-01-27,acct-prod-1,dev,Lambda,us-west-2,132.89699429822565,GB,35.11,,,TeamC
2024-01-27,acct-dev-1,prod,EC2,us-east-1,1178.6482440439368,Hrs,224.45,0.67,0.86,TeamB
2024-01-27,acct-dev-1,prod,EC2,us-west-2,1401.6669676427407,Hrs,187.0,0.25,0.41,TeamA
2024-01-27,acct-dev-1,prod,RDS,us-east-1,293.6622039243237,Hrs,114.83,0.44,0.59,TeamC
2024-01-27,acct-dev-1,prod,RDS,us-west-2,405.61547392701857,Hrs,88.65,0.74,0.87,TeamA
2024-01-27,acct-dev-1,prod,S3,us-east-1,275.57507984282,GB,72.58,,,TeamB
2024-01-27,acct-dev-1,prod,S3,us-west-2,256.31987393802103,GB,65.81,,,TeamC
2024-01-27,acct-dev-1,prod,Lambda,us-east-1,91.44458258562403,GB,44.85,,,TeamB
2024-01-27,acct-dev-1,prod,Lambda,us-west-2,251.2484407633104,GB,37.4,,,TeamC
2024-01-27,acct-dev-1,dev,EC2,us-east-1,522.8417625922481,Hrs,192.9,0.68,0.83,TeamB
2024-01-27,acct-dev-1,dev,EC2,us-west-2,485.2451771055037,Hrs,191.76,0.35,0.5,TeamA
2024-01-27,acct-dev-1,dev,RDS,us-east-1,430.47297216192743,Hrs,119.59,0.45,0.52,TeamB
2024-01-27,acct-dev-1,dev,RDS,us-west-2,337.49629253104786,Hrs,111.75,0.71,0.8,TeamA
2024-01-27,acct-dev-1,dev,S3,us-east-1,317.9596573592623,GB,88.58,,,TeamB
2024-01-27,acct-dev-1,dev,S3,us-west-2,169.38677813703345,GB,74.57,,,TeamB
2024-01-27,acct-dev-1,dev,Lambda,us-east-1,153.02604111510416,GB,32.38,,,TeamC
2024-01-27,acct-dev-1,dev,Lambda,us-west-2,384.10020693850066,GB,40.9,,,TeamB
2024-01-28,acct-prod-1,prod,EC2,us-east-1,607.2449476799017,Hrs,180.29,0.24,0.38,TeamA
2024-01-28,acct-prod-1,prod,EC2,us-west-2,495.7792420347622,Hrs,221.23,0.17,0.24,TeamB
2024-01-28,acct-prod-1,prod,RDS,us-east-1,465.5584414992379,Hrs,106.95,0.57,0.71,TeamB
2024-01-28,acct-prod-1,prod,RDS,us-west-2,1322.8224169245018,Hrs,332.35,0.2,0.25,TeamB
2024-01-28,acct-prod-1,prod,S3,us-east-1,246.065258442492,GB,86.16,,,TeamA
2024-01-28,acct-prod-1,prod,S3,us-west-2,235.64291264349075,GB,84.87,,,TeamA
2024-01-28,acct-prod-1,prod,Lambda,us-east-1,353.359328599855,GB,41.7,,,TeamA
2024-01-28,acct-prod-1,prod,Lambda,us-west-2,142.00974271330458,GB,47.95,,,TeamA
2024-01-28,acct-prod-1,dev,EC2,us-east-1,3145.7522915548225,Hrs,639.96,0.12,0.26,TeamA
2024-01-28,acct-prod-1,dev,EC2,us-west-2,719.8628370610774,Hrs,213.83,0.54,0.71,TeamB
2024-01-28,acct-prod-1,dev,RDS,us-east-1,247.9699345384569,Hrs,82.02,0.49,0.62,TeamB
2024-01-28,acct-prod-1,dev,RDS,us-west-2,674.6471355814538,Hrs,101.87,0.66,0.84,TeamB
2024-01-28,acct-prod-1,dev,S3,us-east-1,315.56351709625966,GB,68.59,,,TeamB
2024-01-28,acct-prod-1,dev,S3,us-west-2,260.41666536704815,GB,89.11,,,TeamA
2024-01-28,acct-prod-1,dev,Lambda,us-east-1,136.55180252910793,GB,45.4,,,TeamC
2024-01-28,acct-prod-1,dev,Lambda,us-west-2,171.07492732971963,GB,32.02,,,TeamA
2024-01-28,acct-dev-1,prod,EC2,us-east-1,1978.4236321595258,Hrs,210.7,0.61,0.71,TeamA
2024-01-28,acct-dev-1,prod,EC2,us-west-2,1508.0949492685425,Hrs,226.98,0.67,0.86,TeamB
2024-01-28,acct-dev-1,prod,RDS,us-east-1,825.72604606479,Hrs,116.74,0.38,0.54,TeamC
2024-01-28,acct-dev-1,prod,RDS,us-west-2,871.9598620075876,Hrs,91.95,0.33,0.46,TeamB
2024-01-28,acct-dev-1,prod,S3,us-east-1,146.2395586748318,GB,64.41,,,TeamC
2024-01-28,acct-dev-1,prod,S3,us-west-2,281.26652547112536,GB,90.36,,,TeamC
2024-01-28,acct-dev-1,prod,Lambda,us-east-1,118.9484487869918,GB,40.78,,,TeamC
2024-01-28,acct-dev-1,prod,Lambda,us-west-2,158.6281449939688,GB,35.84,,,TeamC
2024-01-28,acct-dev-1,dev,EC2,us-east-1,339.26445320556195,Hrs,166.48,0.38,0.45,TeamC
2024-01-28,acct-dev-1,dev,EC2,us-west-2,1014.4490000222056,Hrs,231.31,0.43,0.53,TeamB
2024-01-28,acct-dev-1,dev,RDS,us-east-1,472.80976854190646,Hrs,106.9,0.19,0.34,TeamC
2024-01-28,acct-dev-1,dev,RDS,us-west-2,324.15246480050587,Hrs,106.66,0.28,0.45,TeamC
2024-01-28,acct-dev-1,dev,S3,us-east-1,230.10008392981172,GB,80.0,,,TeamA
2024-01-28,acct-dev-1,dev,S3,us-west-2,383.6496998249377,GB,85.56,,,TeamC
2024-01-28,acct-dev-1,dev,Lambda,us-east-1,234.58877891275418,GB,41.87,,,TeamB
2024-01-28,acct-dev-1,dev,Lambda,us-west-2,184.17629589005514,GB,40.38,,,TeamA
2024-01-29,acct-prod-1,prod,EC2,us-east-1,1655.4733835988588,Hrs,203.31,0.17,0.31,TeamC
2024-01-29,acct-prod-1,prod,EC2,us-west-2,757.4954349885325,Hrs,165.34,0.75,0.88,TeamC
2024-01-29,acct-prod-1,prod,RDS,us-east-1,482.15322573866814,Hrs,107.57,0.53,0.71,TeamC
2024-01-29,acct-prod-1,prod,RDS,us-west-2,657.8667567764778,Hrs,85.43,0.74,0.93,TeamB
2024-01-29,acct-prod-1,prod,S3,us-east-1,186.0020838583779,GB,88.65,,,TeamA
2024-01-29,acct-prod-1,prod,S3,us-west-2,526.8313120213347,GB,64.67,,,TeamA
2024-01-29,acct-prod-1,prod,Lambda,us-east-1,93.15556747430604,GB,45.33,,,TeamC
2024-01-29,acct-prod-1,prod,Lambda,us-west-2,210.36881316657335,GB,46.89,,,TeamB
2024-01-29,acct-prod-1,dev,EC2,us-east-1,898.0810312162912,Hrs,204.04,0.51,0.61,TeamA
2024-01-29,acct-prod-1,dev,EC2,us-west-2,545.5616924746711,Hrs,164.96,0.21,0.36,TeamA
2024-01-29,acct-prod-1,dev,RDS,us-east-1,176.8473510284427,Hrs,84.25,0.71,0.83,TeamA
2024-01-29,acct-prod-1,dev,RDS,us-west-2,265.4558070344358,Hrs,96.59,0.41,0.56,TeamB
2024-01-29,acct-prod-1,dev,S3,us-east-1,200.3387637841359,GB,78.57,,,TeamA
2024-01-29,acct-prod-1,dev,S3,us-west-2,324.938154700073,GB,94.55,,,TeamC
2024-01-29,acct-prod-1,dev,Lambda,us-east-1,90.33545919517353,GB,40.4,,,TeamA
2024-01-29,acct-prod-1,dev,Lambda,us-west-2,206.15710963559803,GB,34.03,,,TeamA
2024-01-29,acct-dev-1,prod,EC2,us-east-1,1127.0705118011238,Hrs,209.6,0.13,0.23,TeamA
2024-01-29,acct-dev-1,prod,EC2,us-west-2,489.44967433461363,Hrs,206.16,0.48,0.54,TeamC
2024-01-29,acct-dev-1,prod,RDS,us-east-1,614.2754655500687,Hrs,103.71,0.72,0.85,TeamC
2024-01-29,acct-dev-1,prod,RDS,us-west-2,735.8312547758735,Hrs,97.31,0.76,0.92,TeamC
2024-01-29,acct-dev-1,prod,S3,us-east-1,354.3284865798319,GB,80.08,,,TeamB
2024-01-29,acct-dev-1,prod,S3,us-west-2,203.59327287675748,GB,84.16,,,TeamA
2024-01-29,acct-dev-1,prod,Lambda,us-east-1,153.21572551436728,GB,35.12,,,TeamB
2024-01-29,acct-dev-1,prod,Lambda,us-west-2,122.25260644349729,GB,47.54,,,TeamB
2024-01-29,acct-dev-1,dev,EC2,us-east-1,396.50668898178947,Hrs,197.56,0.11,0.29,TeamB
2024-01-29,acct-dev-1,dev,EC2,us-west-2,2065.43522586261,Hrs,224.77,0.79,0.85,TeamC
2024-01-29,acct-dev-1,dev,RDS,us-east-1,370.1636277210116,Hrs,89.07,0.53,0.58,TeamB
2024-01-29,acct-dev-1,dev,RDS,us-west-2,299.873390331863,Hrs,85.08,0.63,0.81,TeamC
2024-01-29,acct-dev-1,dev,S3,us-east-1,391.0691905118217,GB,70.3,,,TeamA
2024-01-29,acct-dev-1,dev,S3,us-west-2,427.79739481860855,GB,80.11,,,TeamC
2024-01-29,acct-dev-1,dev,Lambda,us-east-1,124.04306167557466,GB,42.1,,,TeamC
2024-01-29,acct-dev-1,dev,Lambda,us-west-2,216.8109655671068,GB,35.96,,,TeamC
2024-01-30,acct-prod-1,prod,EC2,us-east-1,1207.6444039089442,Hrs,210.05,0.14,0.28,TeamB
2024-01-30,acct-prod-1,prod,EC2,us-west-2,575.8813230466227,Hrs,182.67,0.36,0.51,TeamC
2024-01-30,acct-prod-1,prod,RDS,us-east-1,478.30990496884056,Hrs,86.53,0.37,0.43,TeamC
2024-01-30,acct-prod-1,prod,RDS,us-west-2,251.84320818660493,Hrs,114.19,0.29,0.37,TeamC
2024-01-30,acct-prod-1,prod,S3,us-east-1,624.1699981855683,GB,80.18,,,TeamC
2024-01-30,acct-prod-1,prod,S3,us-west-2,446.2533934488261,GB,80.65,,,TeamB
2024-01-30,acct-prod-1,prod,Lambda,us-east-1,340.1983519150892,GB,47.36,,,TeamB
2024-01-30,acct-prod-1,prod,Lambda,us-west-2,145.68791636618772,GB,45.16,,,TeamA
2024-01-30,acct-prod-1,dev,EC2,us-east-1,661.7813308736414,Hrs,186.43,0.42,0.61,TeamA
2024-01-30,acct-prod-1,dev,EC2,us-west-2,553.4869731660623,Hrs,170.16,0.27,0.38,TeamC
2024-01-30,acct-prod-1,dev,RDS,us-east-1,906.0508516830296,Hrs,107.63,0.75,0.81,TeamB
2024-01-30,acct-prod-1,dev,RDS,us-west-2,875.0002583130398,Hrs,106.9,0.33,0.5,TeamA
2024-01-30,acct-prod-1,dev,S3,us-east-1,330.1072993546961,GB,77.29,,,TeamB
2024-01-30,acct-prod-1,dev,S3,us-west-2,196.32342051169465,GB,95.63,,,TeamB
2024-01-30,acct-prod-1,dev,Lambda,us-east-1,169.7065047236283,GB,43.66,,,TeamA
2024-01-30,acct-prod-1,dev,Lambda,us-west-2,100.03141354905331,GB,34.71,,,TeamB
2024-01-30,acct-dev-1,prod,EC2,us-east-1,738.5417740279934,Hrs,214.2,0.75,0.81,TeamB
2024-01-30,acct-dev-1,prod,EC2,us-west-2,480.4998028293185,Hrs,210.22,0.33,0.48,TeamB
2024-01-30,acct-dev-1,prod,RDS,us-east-1,435.92803545500897,Hrs,113.22,0.39,0.58,TeamC
2024-01-30,acct-dev-1,prod,RDS,us-west-2,190.1684351073853,Hrs,80.67,0.29,0.45,TeamA
2024-01-30,acct-dev-1,prod,S3,us-east-1,202.97763895193444,GB,90.64,,,TeamA
2024-01-30,acct-dev-1,prod,S3,us-west-2,262.19913884780493,GB,94.63,,,TeamB
2024-01-30,acct-dev-1,prod,Lambda,us-east-1,77.10192613784622,GB,38.44,,,TeamC
2024-01-30,acct-dev-1,prod,Lambda,us-west-2,234.47863574644254,GB,38.34,,,TeamC
2024-01-30,acct-dev-1,dev,EC2,us-east-1,1362.284146969794,Hrs,205.74,0.39,0.49,TeamC
2024-01-30,acct-dev-1,dev,EC2,us-west-2,798.701624315828,Hrs,213.54,0.35,0.49,TeamC
2024-01-30,acct-dev-1,dev,RDS,us-east-1,499.9402053099061,Hrs,89.75,0.32,0.4,TeamC
2024-01-30,acct-dev-1,dev,RDS,us-west-2,391.06378783135216,Hrs,113.1,0.13,0.29,TeamC
2024-01-30,acct-dev-1,dev,S3,us-east-1,206.06696910623367,GB,86.24,,,TeamB
2024-01-30,acct-dev-1,dev,S3,us-west-2,291.1551122162877,GB,80.42,,,TeamA
2024-01-30,acct-dev-1,dev,Lambda,us-east-1,123.38584185793236,GB,46.59,,,TeamB
2024-01-30,acct-dev-1,dev,Lambda,us-west-2,767.0288240965702,GB,164.34,,,TeamB
2024-01-31,acct-prod-1,prod,EC2,us-east-1,1179.2785394437378,Hrs,167.3,0.19,0.33,TeamA
2024-01-31,acct-prod-1,prod,EC2,us-west-2,522.508238589502,Hrs,167.31,0.39,0.51,TeamB
2024-01-31,acct-prod-1,prod,RDS,us-east-1,354.8705897263972,Hrs,105.68,0.19,0.32,TeamB
2024-01-31,acct-prod-1,prod,RDS,us-west-2,304.87777531629433,Hrs,105.08,0.31,0.4,TeamB
2024-01-31,acct-prod-1,prod,S3,us-east-1,388.86642350941827,GB,69.79,,,TeamC
2024-01-31,acct-prod-1,prod,S3,us-west-2,226.0277553667788,GB,76.31,,,TeamA
2024-01-31,acct-prod-1,prod,Lambda,us-east-1,292.7241549122355,GB,38.82,,,TeamC
2024-01-31,acct-prod-1,prod,Lambda,us-west-2,112.88518813988647,GB,43.57,,,TeamB
2024-01-31,acct-prod-1,dev,EC2,us-east-1,430.05127517755864,Hrs,182.66,0.11,0.26,TeamA
2024-01-31,acct-prod-1,dev,EC2,us-west-2,894.8886036725062,Hrs,184.7,0.33,0.47,TeamA
2024-01-31,acct-prod-1,dev,RDS,us-east-1,269.271118337072,Hrs,98.34,0.58,0.77,TeamB
2024-01-31,acct-prod-1,dev,RDS,us-west-2,714.4731250822426,Hrs,109.44,0.55,0.64,TeamA
2024-01-31,acct-prod-1,dev,S3,us-east-1,3555.531820704261,GB,390.57,,,TeamA
2024-01-31,acct-prod-1,dev,S3,us-west-2,212.28459869661447,GB,85.6,,,TeamC
2024-01-31,acct-prod-1,dev,Lambda,us-east-1,201.23097123884187,GB,37.0,,,TeamC
2024-01-31,acct-prod-1,dev,Lambda,us-west-2,133.5834286399951,GB,33.34,,,TeamA
2024-01-31,acct-dev-1,prod,EC2,us-east-1,455.04606222052234,Hrs,221.27,0.38,0.45,TeamB
2024-01-31,acct-dev-1,prod,EC2,us-west-2,672.3684949785288,Hrs,237.22,0.61,0.71,TeamC
2024-01-31,acct-dev-1,prod,RDS,us-east-1,243.91384331821405,Hrs,97.1,0.26,0.37,TeamC
2024-01-31,acct-dev-1,prod,RDS,us-west-2,237.59159960738978,Hrs,100.94,0.68,0.85,TeamC
2024-01-31,acct-dev-1,prod,S3,us-east-1,243.7055982359868,GB,88.49,,,TeamC
2024-01-31,acct-dev-1,prod,S3,us-west-2,140.5123348664091,GB,64.82,,,TeamB
2024-01-31,acct-dev-1,prod,Lambda,us-east-1,148.7990872209736,GB,33.74,,,TeamC
2024-01-31,acct-dev-1,prod,Lambda,us-west-2,103.742888899929,GB,46.01,,,TeamC
2024-01-31,acct-dev-1,dev,EC2,us-east-1,479.4351869515857,Hrs,222.81,0.17,0.35,TeamB
2024-01-31,acct-dev-1,dev,EC2,us-west-2,520.6099497642434,Hrs,186.53,0.46,0.53,TeamB
2024-01-31,acct-dev-1,dev,RDS,us-east-1,808.8452534918224,Hrs,82.55,0.41,0.47,TeamB
2024-01-31,acct-dev-1,dev,RDS,us-west-2,250.7013681006695,Hrs,106.49,0.76,0.86,TeamC
2024-01-31,acct-dev-1,dev,S3,us-east-1,264.5069775577852,GB,89.7,,,TeamB
2024-01-31,acct-dev-1,dev,S3,us-west-2,430.1815401816894,GB,72.07,,,TeamC
2024-01-31,acct-dev-1,dev,Lambda,us-east-1,98.89800331781449,GB,43.48,,,TeamC
2024-01-31,acct-dev-1,dev,Lambda,us-west-2,108.56189499463065,GB,34.69,,,TeamB
2024-02-01,acct-prod-1,prod,EC2,us-east-1,861.0519923031748,Hrs,192.14,0.43,0.6,TeamC
2024-02-01,acct-prod-1,prod,EC2,us-west-2,497.65885333528644,Hrs,216.75,0.57,0.72,TeamC
2024-02-01,acct-prod-1,prod,RDS,us-east-1,550.2920034164098,Hrs,85.68,0.53,0.62,TeamB
2024-02-01,acct-prod-1,prod,RDS,us-west-2,220.32707423845508,Hrs,81.89,0.54,0.63,TeamC
2024-02-01,acct-prod-1,prod,S3,us-east-1,550.2927018434767,GB,84.15,,,TeamA
2024-02-01,acct-prod-1,prod,S3,us-west-2,646.816618703152,GB,317.14,,,TeamB
2024-02-01,acct-prod-1,prod,Lambda,us-east-1,214.0093482775747,GB,36.09,,,TeamB
2024-02-01,acct-prod-1,prod,Lambda,us-west-2,129.21761572473267,GB,39.05,,,TeamA
2024-02-01,acct-prod-1,dev,EC2,us-east-1,747.0714964789954,Hrs,193.27,0.43,0.55,TeamA
2024-02-01,acct-prod-1,dev,EC2,us-west-2,772.209567246378,Hrs,207.63,0.65,0.73,TeamB
2024-02-01,acct-prod-1,dev,RDS,us-east-1,374.1017032157293,Hrs,105.95,0.28,0.44,TeamA
2024-02-01,acct-prod-1,dev,RDS,us-west-2,473.81275483527054,Hrs,106.43,0.69,0.78,TeamC
2024-02-01,acct-prod-1,dev,S3,us-east-1,245.81996473907031,GB,65.75,,,TeamA
2024-02-01,acct-prod-1,dev,S3,us-west-2,220.75620122094932,GB,67.37,,,TeamB
2024-02-01,acct-prod-1,dev,Lambda,us-east-1,296.1729940670129,GB,43.88,,,TeamB
2024-02-01,acct-prod-1,dev,Lambda,us-west-2,238.76679128383228,GB,46.02,,,TeamA
2024-02-01,acct-dev-1,prod,EC2,us-east-1,707.7581022659343,Hrs,169.53,0.36,0.51,TeamB
2024-02-01,acct-dev-1,prod,EC2,us-west-2,339.23526483566536,Hrs,168.85,0.26,0.32,TeamB
2024-02-01,acct-dev-1,prod,RDS,us-east-1,686.8213730484932,Hrs,90.98,0.42,0.58,TeamC
2024-02-01,acct-dev-1,prod,RDS,us-west-2,240.7303215279298,Hrs,107.02,0.71,0.76,TeamB
2024-02-01,acct-dev-1,prod,S3,us-east-1,191.66761392055244,GB,81.12,,,TeamB
2024-02-01,acct-dev-1,prod,S3,us-west-2,479.2405429729856,GB,95.58,,,TeamA
2024-02-01,acct-dev-1,prod,Lambda,us-east-1,103.74497066361351,GB,46.18,,,TeamA
2024-02-01,acct-dev-1,prod,Lambda,us-west-2,421.25428844891906,GB,43.3,,,TeamB
2024-02-01,acct-dev-1,dev,EC2,us-east-1,760.98687453622,Hrs,178.78,0.68,0.73,TeamA
2024-02-01,acct-dev-1,dev,EC2,us-west-2,749.4805677253495,Hrs,236.11,0.23,0.34,TeamA
2024-02-01,acct-dev-1,dev,RDS,us-east-1,365.525942536425,Hrs,91.65,0.71,0.9,TeamA
2024-02-01,acct-dev-1,dev,RDS,us-west-2,251.13904296410698,Hrs,109.5,0.34,0.49,TeamB
2024-02-01,acct-dev-1,dev,S3,us-east-1,443.7632984948911,GB,73.54,,,TeamB
2024-02-01,acct-dev-1,dev,S3,us-west-2,437.146070047585,GB,93.31,,,TeamA
2024-02-01,acct-dev-1,dev,Lambda,us-east-1,188.17544282880542,GB,33.13,,,TeamA
2024-02-01,acct-dev-1,dev,Lambda,us-west-2,84.43766855119537,GB,40.71,,,TeamC
2024-02-02,acct-prod-1,prod,EC2,us-east-1,793.506789110066,Hrs,219.03,0.44,0.52,TeamA
2024-02-02,acct-prod-1,prod,EC2,us-west-2,2145.7051688461393,Hrs,226.91,0.66,0.86,TeamA
2024-02-02,acct-prod-1,prod,RDS,us-east-1,364.2723827698228,Hrs,91.37,0.38,0.51,TeamC
2024-02-02,acct-prod-1,prod,RDS,us-west-2,583.4741403784582,Hrs,103.69,0.41,0.59,TeamB
2024-02-02,acct-prod-1,prod,S3,us-east-1,540.0985228690257,GB,87.66,,,TeamA
2024-02-02,acct-prod-1,prod,S3,us-west-2,408.3235299692575,GB,76.85,,,TeamA
2024-02-02,acct-prod-1,prod,Lambda,us-east-1,67.67510772664362,GB,32.64,,,TeamC
2024-02-02,acct-prod-1,prod,Lambda,us-west-2,219.28266578352032,GB,37.64,,,TeamC
2024-02-02,acct-prod-1,dev,EC2,us-east-1,581.6938563684108,Hrs,235.82,0.18,0.37,TeamC
2024-02-02,acct-prod-1,dev,EC2,us-west-2,486.8006286623588,Hrs,198.22,0.54,0.68,TeamA
2024-02-02,acct-prod-1,dev,RDS,us-east-1,258.2984058464277,Hrs,117.52,0.54,0.71,TeamC
2024-02-02,acct-prod-1,dev,RDS,us-west-2,306.0891578514355,Hrs,112.81,0.75,0.89,TeamB
2024-02-02,acct-prod-1,dev,S3,us-east-1,328.60250861350704,GB,83.09,,,TeamA
2024-02-02,acct-prod-1,dev,S3,us-west-2,213.7995181726295,GB,77.63,,,TeamC
2024-02-02,acct-prod-1,dev,Lambda,us-east-1,111.73665893823872,GB,42.28,,,TeamC
2024-02-02,acct-prod-1,dev,Lambda,us-west-2,249.05774914663525,GB,44.15,,,TeamC
2024-02-02,acct-dev-1,prod,EC2,us-east-1,1556.6689747252096,Hrs,224.08,0.72,0.82,TeamC
2024-02-02,acct-dev-1,prod,EC2,us-west-2,584.2595752777356,Hrs,192.99,0.7,0.86,TeamC
2024-02-02,acct-dev-1,prod,RDS,us-east-1,262.36285965195293,Hrs,83.48,0.24,0.38,TeamA
2024-02-02,acct-dev-1,prod,RDS,us-west-2,574.9006701477143,Hrs,113.96,0.67,0.77,TeamA
2024-02-02,acct-dev-1,prod,S3,us-east-1,379.4157475223362,GB,69.17,,,TeamC
2024-02-02,acct-dev-1,prod,S3,us-west-2,336.64228862429053,GB,71.69,,,TeamB
2024-02-02,acct-dev-1,prod,Lambda,us-east-1,243.5733228105846,GB,40.55,,,TeamA
2024-02-02,acct-dev-1,prod,Lambda,us-west-2,91.18714285033946,GB,41.59,,,TeamA
2024-02-02,acct-dev-1,dev,EC2,us-east-1,473.48066444028615,Hrs,187.11,0.52,0.7,TeamA
2024-02-02,acct-dev-1,dev,EC2,us-west-2,991.9190046197931,Hrs,185.12,0.71,0.77,TeamB
2024-02-02,acct-dev-1,dev,RDS,us-east-1,200.05519006658605,Hrs,96.95,0.41,0.53,TeamB
2024-02-02,acct-dev-1,dev,RDS,us-west-2,531.1454119534144,Hrs,116.69,0.4,0.5,TeamC
2024-02-02,acct-dev-1,dev,S3,us-east-1,317.47875656298186,GB,77.88,,,TeamA
2024-02-02,acct-dev-1,dev,S3,us-west-2,261.907774569751,GB,83.24,,,TeamA
2024-02-02,acct-dev-1,dev,Lambda,us-east-1,406.60576917804656,GB,43.92,,,TeamB
2024-02-02,acct-dev-1,dev,Lambda,us-west-2,107.06125556207779,GB,42.78,,,TeamB
2024-02-03,acct-prod-1,prod,EC2,us-east-1,527.2813124942637,Hrs,210.78,0.48,0.56,TeamC
2024-02-03,acct-prod-1,prod,EC2,us-west-2,788.1874401493025,Hrs,198.78,0.17,0.3,TeamB
2024-02-03,acct-prod-1,prod,RDS,us-east-1,407.8242232956052,Hrs,118.29,0.73,0.86,TeamA
2024-02-03,acct-prod-1,prod,RDS,us-west-2,285.61151367418637,Hrs,104.73,0.46,0.57,TeamB
2024-02-03,acct-prod-1,prod,S3,us-east-1,277.15899800732024,GB,64.71,,,TeamA
2024-02-03,acct-prod-1,prod,S3,us-west-2,563.3909822822059,GB,90.85,,,TeamC
2024-02-03,acct-prod-1,prod,Lambda,us-east-1,123.62270036986112,GB,47.02,,,TeamB
2024-02-03,acct-prod-1,prod,Lambda,us-west-2,114.57606247287818,GB,41.18,,,TeamB
2024-02-03,acct-prod-1,dev,EC2,us-east-1,1394.5100780262253,Hrs,199.78,0.69,0.83,TeamA
2024-02-03,acct-prod-1,dev,EC2,us-west-2,433.41472443985975,Hrs,191.49,0.34,0.52,TeamC
2024-02-03,acct-prod-1,dev,RDS,us-east-1,224.02184896100948,Hrs,83.37,0.29,0.47,TeamA
2024-02-03,acct-prod-1,dev,RDS,us-west-2,305.71927635902915,Hrs,108.26,0.24,0.32,TeamA
